# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T12:34:25.645310
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    68.750 |  -15.149   14.451  276.176 |    -0.05     6.92   105.67 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.800 |  -15.202   14.523  277.620 |     0.26     7.04   105.79 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.850 |  -15.256   14.600  279.076 |    -0.03     6.64   106.11 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.900 |  -15.311   14.681  280.529 |    -0.03     6.64   106.11 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.950 |  -15.366   14.765  281.984 |    -0.03     6.64   106.11 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.000 |  -15.422   14.854  283.439 |    -0.03     6.64   106.11 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.050 |  -15.479   14.946  284.895 |    -0.03     6.64   106.11 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.100 |  -15.537   15.042  286.356 |    -0.32     6.63   106.53 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.150 |  -15.595   15.141  287.812 |    -0.32     6.63   106.53 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.200 |  -15.655   15.245  289.272 |    -0.32     6.63   106.53 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.250 |  -15.716   15.351  290.729 |    -0.32     6.63   106.53 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.300 |  -15.777   15.461  292.188 |    -0.32     6.63   106.53 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.350 |  -15.840   15.574  293.648 |    -0.28     6.69   106.79 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.400 |  -15.903   15.691  295.109 |    -0.28     6.69   106.79 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.450 |  -15.967   15.811  296.570 |    -0.38     6.65   107.08 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.500 |  -16.032   15.935  298.038 |    -0.38     6.65   107.08 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.550 |  -16.098   16.061  299.497 |    -0.38     6.65   107.08 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.600 |  -16.166   16.191  300.960 |    -0.38     6.65   107.08 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.650 |  -16.233   16.324  302.422 |    -0.38     6.65   107.08 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.700 |  -16.302   16.460  303.887 |    -0.18     6.55   107.36 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    69.750 |  -16.372   16.599  305.353 |    -0.18     6.55   107.36 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    69.800 |  -16.442   16.741  306.819 |    -0.18     6.55   107.36 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    69.850 |  -16.513   16.886  308.284 |    -0.18     6.55   107.36 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    69.900 |  -16.585   17.034  309.750 |    -0.18     6.55   107.36 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    69.950 |  -16.657   17.185  311.218 |    -0.27     6.77   108.28 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.000 |  -16.731   17.339  312.686 |    -0.27     6.77   108.28 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.050 |  -16.805   17.496  314.154 |    -0.27     6.77   108.28 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.100 |  -16.881   17.656  315.623 |    -0.27     6.77   108.28 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.150 |  -16.957   17.818  317.095 |    -0.27     6.77   108.28 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.200 |  -17.034   17.983  318.563 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.250 |  -17.111   18.151  320.033 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.300 |  -17.190   18.322  321.508 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.352 |  -17.271   18.500  323.022 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.400 |  -17.348   18.670  324.450 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.450 |  -17.428   18.848  325.921 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.500 |  -17.508   19.028  327.394 |    -0.06     6.53   108.57 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.551 |  -17.590   19.210  328.886 |    -0.05     2.16   108.85 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.600 |  -17.668   19.387  330.346 |    -0.05     2.16   108.85 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.650 |  -17.748   19.565  331.819 |    -0.05     2.16   108.85 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.700 |  -17.826   19.742  333.293 |    -0.05     2.16   108.85 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.750 |  -17.905   19.919  334.771 |    -0.05     2.16   108.85 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.800 |  -17.983   20.095  336.248 |    -0.05     2.16   108.85 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.850 |  -18.060   20.269  337.726 |     0.04     0.60   109.04 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.900 |  -18.136   20.442  339.205 |     0.04     0.60   109.04 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    70.950 |  -18.212   20.613  340.686 |     0.04     0.60   109.04 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.000 |  -18.286   20.781  342.164 |     0.04     0.60   109.04 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.050 |  -18.360   20.949  343.648 |     0.04     0.60   109.04 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.100 |  -18.436   21.112  345.127 |    -5.54     0.10   109.12 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.150 |  -18.516   21.272  346.612 |    -5.54     0.10   109.12 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.201 |  -18.600   21.430  348.102 |    -5.54     0.10   109.12 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.250 |  -18.685   21.582  349.575 |    -5.54     0.10   109.12 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.300 |  -18.774   21.732  351.057 |    -5.54     0.10   109.12 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.350 |  -18.866   21.879  352.541 |    -6.55    -0.13   108.73 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.400 |  -18.962   22.022  354.027 |    -6.55    -0.13   108.73 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.450 |  -19.062   22.161  355.513 |    -6.55    -0.13   108.73 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.500 |  -19.165   22.297  356.995 |    -6.55    -0.13   108.73 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.550 |  -19.271   22.429  358.479 |    -6.55    -0.13   108.73 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.600 |  -19.381   22.558  359.964 |    -6.61    -0.10   108.34 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.650 |  -19.495   22.684  361.454 |    -6.61    -0.10   108.34 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.700 |  -19.611   22.806  362.935 |    -6.59     0.05   107.97 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.750 |  -19.731   22.925  364.423 |    -6.70     0.34   107.43 |  1099.9  1302.9  1121.1  1348.3 |  1363  1430  1370  1445
    71.800 |  -19.855   23.042  365.908 |    -6.70     0.34   107.43 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    71.850 |  -19.982   23.156  367.395 |    -6.70     0.34   107.43 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    71.900 |  -20.112   23.267  368.882 |    -6.70     0.34   107.43 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    71.950 |  -20.246   23.375  370.370 |    -6.70     0.34   107.43 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.000 |  -20.382   23.482  371.856 |    -5.55     1.69   106.79 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.050 |  -20.521   23.588  373.346 |    -5.55     1.69   106.79 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.100 |  -20.663   23.692  374.831 |    -5.55     1.69   106.79 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.150 |  -20.807   23.795  376.318 |    -5.55     1.69   106.79 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.200 |  -20.954   23.896  377.807 |    -5.55     1.69   106.79 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.250 |  -21.102   23.997  379.297 |    -3.36     1.48   106.38 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.300 |  -21.251   24.096  380.786 |    -3.36     1.48   106.38 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.350 |  -21.401   24.195  382.276 |    -3.36     1.48   106.38 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.400 |  -21.551   24.293  383.764 |    -3.36     1.48   106.38 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.450 |  -21.703   24.390  385.253 |    -3.36     1.48   106.38 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.500 |  -21.853   24.487  386.745 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.550 |  -22.003   24.584  388.235 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.600 |  -22.152   24.681  389.729 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.650 |  -22.299   24.778  391.219 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.700 |  -22.446   24.875  392.712 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.750 |  -22.592   24.973  394.204 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.800 |  -22.737   25.070  395.697 |    -0.79     1.99   105.69 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.850 |  -22.880   25.168  397.190 |     0.08     2.26   105.75 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.900 |  -23.023   25.266  398.686 |     0.08     2.26   105.75 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    72.950 |  -23.163   25.364  400.179 |     0.08     2.26   105.75 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.000 |  -23.303   25.464  401.673 |     0.08     2.26   105.75 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.051 |  -23.442   25.564  403.189 |     0.08     2.26   105.75 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.100 |  -23.577   25.663  404.664 |     0.08     2.26   105.75 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.151 |  -23.714   25.764  406.181 |     0.03     1.66   105.24 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.200 |  -23.846   25.862  407.656 |     0.03     1.66   105.24 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.250 |  -23.978   25.962  409.153 |     0.03     1.66   105.24 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.300 |  -24.109   26.062  410.650 |     0.03     1.66   105.24 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.350 |  -24.238   26.161  412.146 |     0.03     1.66   105.24 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.400 |  -24.366   26.260  413.644 |    -0.08     0.76   105.08 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.450 |  -24.493   26.359  415.144 |    -0.08     0.76   105.08 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.500 |  -24.618   26.456  416.640 |    -0.08     0.76   105.08 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.550 |  -24.742   26.553  418.138 |    -0.08     0.76   105.08 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.600 |  -24.864   26.649  419.637 |    -0.08     0.76   105.08 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.650 |  -24.984   26.739  421.135 |    -0.21    -5.36   104.71 |  1151.4  1293.8  1102.9  1324.1 |  1380  1427  1364  1437
    73.700 |  -25.102   26.825  422.632 |    -0.21    -5.36   104.71 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    73.750 |  -25.217   26.906  424.129 |    -0.21    -5.36   104.71 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    73.800 |  -25.330   26.982  425.625 |    -0.21    -5.36   104.71 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    73.850 |  -25.440   27.052  427.118 |    -0.21    -5.36   104.71 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    73.900 |  -25.548   27.118  428.612 |    -0.30    -5.58   104.38 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    73.950 |  -25.654   27.179  430.105 |    -0.30    -5.58   104.38 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.001 |  -25.760   27.237  431.633 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.050 |  -25.860   27.290  433.090 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.100 |  -25.960   27.341  434.580 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.150 |  -26.058   27.389  436.069 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.200 |  -26.154   27.433  437.563 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.250 |  -26.248   27.474  439.046 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.300 |  -26.340   27.512  440.534 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.350 |  -26.430   27.547  442.021 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.400 |  -26.519   27.580  443.508 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.450 |  -26.605   27.609  444.994 |     0.06    -3.53   103.74 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.500 |  -26.691   27.638  446.479 |     0.06     1.07   103.30 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.550 |  -26.776   27.670  447.965 |     0.20     3.99   103.09 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.602 |  -26.863   27.706  449.495 |     0.20     3.99   103.09 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.650 |  -26.945   27.742  450.932 |     0.20     3.99   103.09 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.700 |  -27.028   27.781  452.414 |     0.20     3.99   103.09 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.750 |  -27.111   27.823  453.896 |     0.20     3.99   103.09 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.800 |  -27.194   27.869  455.378 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.855 |  -27.284   27.924  456.991 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.900 |  -27.360   27.973  458.341 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    74.950 |  -27.444   28.030  459.827 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.000 |  -27.526   28.091  461.297 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.053 |  -27.614   28.159  462.852 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.100 |  -27.693   28.223  464.252 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.150 |  -27.776   28.295  465.729 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.200 |  -27.859   28.370  467.206 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.250 |  -27.943   28.448  468.679 |    -0.15     6.03   102.89 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.300 |  -28.026   28.530  470.154 |    -0.28     6.50   102.73 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.350 |  -28.110   28.616  471.627 |    -0.28     6.50   102.73 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.400 |  -28.194   28.705  473.100 |    -0.24     6.63   102.62 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.450 |  -28.278   28.798  474.573 |    -0.24     6.63   102.62 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.500 |  -28.363   28.895  476.044 |    -0.17     6.55   102.48 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.550 |  -28.447   28.995  477.514 |    -0.17     6.55   102.48 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.600 |  -28.531   29.099  478.984 |    -0.17     6.55   102.48 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.650 |  -28.616   29.207  480.458 |    -0.17     6.61   102.56 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.700 |  -28.701   29.317  481.926 |    -0.17     6.61   102.56 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.750 |  -28.786   29.431  483.396 |    -0.17     6.61   102.56 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.801 |  -28.871   29.550  484.876 |    -0.17     6.61   102.56 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.850 |  -28.955   29.669  486.330 |    -0.17     6.61   102.56 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.900 |  -29.041   29.793  487.796 |    -0.18     6.76   102.43 |  1121.1  1263.5  1172.6  1263.5 |  1370  1417  1387  1417
    75.950 |  -29.126   29.922  489.267 |    -0.14     6.97   102.54 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.000 |  -29.212   30.053  490.737 |    -0.14     6.97   102.54 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.050 |  -29.297   30.189  492.210 |    -0.14     6.97   102.54 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.100 |  -29.383   30.327  493.683 |    -0.14     6.97   102.54 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.150 |  -29.469   30.470  495.157 |    -0.14     6.97   102.54 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.200 |  -29.556   30.616  496.635 |    -0.28     6.85   102.43 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.250 |  -29.643   30.765  498.110 |    -0.28     6.85   102.43 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.300 |  -29.729   30.917  499.589 |    -0.28     6.85   102.43 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.350 |  -29.817   31.072  501.068 |    -0.37     6.80   102.67 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.400 |  -29.904   31.231  502.547 |    -0.37     6.80   102.67 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.450 |  -29.992   31.393  504.028 |    -0.37     6.80   102.67 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
    76.500 |  -30.080   31.558  505.512 |    -0.37     6.80   102.67 |  1124.1  1348.3  1154.4  1290.8 |  1371  1445  1381  1426
