# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T15:45:22.143960
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    60.850 |    1.076    1.726    5.460 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.900 |    1.078    1.729    5.428 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    60.950 |    1.079    1.731    5.395 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.000 |    1.081    1.733    5.363 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.050 |    1.083    1.735    5.329 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.100 |    1.084    1.737    5.295 |    -0.45     1.47    33.42 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.150 |    1.086    1.739    5.262 |    -0.43     1.47    33.37 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.200 |    1.088    1.741    5.227 |    -0.43     1.47    33.37 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.251 |    1.089    1.743    5.192 |    -0.42     1.45    33.23 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.300 |    1.091    1.744    5.158 |    -0.42     1.45    33.23 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.350 |    1.093    1.746    5.124 |    -0.41     1.44    33.00 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.400 |    1.094    1.748    5.089 |    -0.41     1.44    33.00 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.450 |    1.096    1.750    5.054 |    -0.41     1.44    33.00 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.500 |    1.097    1.752    5.019 |    -0.41     1.44    33.00 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.550 |    1.099    1.754    4.984 |    -0.41     1.44    33.00 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.600 |    1.101    1.756    4.949 |    -0.53     1.81    32.88 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.650 |    1.102    1.758    4.913 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.700 |    1.104    1.760    4.878 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.750 |    1.106    1.762    4.842 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.800 |    1.108    1.764    4.807 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.850 |    1.109    1.766    4.772 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.900 |    1.111    1.768    4.736 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    61.950 |    1.113    1.770    4.701 |    -0.56     1.68    32.77 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.000 |    1.115    1.773    4.665 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.050 |    1.117    1.774    4.629 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.100 |    1.118    1.776    4.594 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.150 |    1.120    1.778    4.558 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.200 |    1.122    1.780    4.522 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.250 |    1.124    1.782    4.487 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.300 |    1.126    1.783    4.451 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.350 |    1.128    1.785    4.415 |    -0.17     1.61    32.63 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.400 |    1.130    1.787    4.384 |     0.17     1.27    32.35 |  1263.5   824.1   739.3  1239.3 |  1417  1272  1244  1409
    62.450 |    1.132    1.788    4.356 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.500 |    1.134    1.790    4.332 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.550 |    1.136    1.792    4.310 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.600 |    1.138    1.794    4.291 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.650 |    1.139    1.796    4.274 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.700 |    1.141    1.798    4.258 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.751 |    1.143    1.800    4.244 |    -0.50     1.25    32.52 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.800 |    1.144    1.802    4.232 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.850 |    1.146    1.804    4.221 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.900 |    1.147    1.807    4.211 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    62.950 |    1.149    1.809    4.202 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.000 |    1.150    1.811    4.194 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.050 |    1.152    1.814    4.186 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.100 |    1.153    1.816    4.179 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.150 |    1.155    1.818    4.173 |    -0.65     1.31    32.74 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.200 |    1.156    1.821    4.167 |    -0.79     1.24    32.40 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.250 |    1.158    1.823    4.161 |    -0.79     1.24    32.40 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.300 |    1.159    1.826    4.156 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.350 |    1.161    1.828    4.151 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.400 |    1.162    1.831    4.146 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.450 |    1.163    1.833    4.142 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.500 |    1.164    1.836    4.137 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.550 |    1.166    1.838    4.133 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.600 |    1.167    1.841    4.129 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.650 |    1.168    1.844    4.126 |    -0.76     1.27    32.30 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.700 |    1.170    1.846    4.122 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.750 |    1.171    1.849    4.118 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.800 |    1.172    1.851    4.115 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.850 |    1.174    1.854    4.112 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.900 |    1.175    1.856    4.108 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    63.950 |    1.177    1.859    4.105 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    64.000 |    1.178    1.862    4.102 |    -0.74     1.31    32.20 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    64.050 |    1.179    1.864    4.098 |    -0.61     1.33    31.85 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    64.100 |    1.181    1.867    4.095 |    -0.61     1.33    31.85 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    64.150 |    1.182    1.869    4.078 |    -0.61     1.33    31.85 |  1072.6  1230.2  1157.4  1133.2 |  1354  1406  1382  1374
    64.200 |    1.183    1.871    4.049 |    -0.61     1.33    31.85 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.250 |    1.184    1.872    4.009 |    -0.61     1.33    31.85 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.300 |    1.185    1.874    3.960 |    -0.61     1.33    31.85 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.350 |    1.186    1.875    3.903 |    -0.61     1.33    31.85 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.400 |    1.187    1.877    3.839 |    -0.61     1.33    31.85 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.450 |    1.188    1.878    3.769 |    -0.61     1.33    31.85 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.500 |    1.189    1.879    3.693 |    -0.60     1.32    31.27 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.550 |    1.189    1.881    3.614 |    -0.60     1.32    31.27 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.600 |    1.190    1.882    3.530 |    -0.60     1.32    31.27 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.650 |    1.191    1.883    3.442 |    -0.60     1.32    31.27 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.700 |    1.192    1.884    3.352 |    -0.62     1.34    31.09 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.750 |    1.192    1.885    3.259 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.800 |    1.193    1.886    3.163 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.850 |    1.194    1.887    3.066 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.900 |    1.195    1.888    2.967 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    64.950 |    1.195    1.889    2.865 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.000 |    1.196    1.890    2.764 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.050 |    1.197    1.891    2.661 |    -0.59     1.35    30.96 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.100 |    1.197    1.892    2.557 |    -0.60     1.33    30.62 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.150 |    1.198    1.893    2.451 |    -0.60     1.33    30.62 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.200 |    1.199    1.894    2.346 |    -0.60     1.33    30.62 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.250 |    1.199    1.895    2.238 |    -0.60     1.33    30.62 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.300 |    1.200    1.896    2.132 |    -0.58     1.36    30.09 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.350 |    1.201    1.897    2.024 |    -0.58     1.36    30.09 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.400 |    1.202    1.898    1.916 |    -0.58     1.36    30.09 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.450 |    1.202    1.899    1.808 |    -0.58     1.36    30.09 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.500 |    1.203    1.900    1.699 |    -0.58     1.36    30.09 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.551 |    1.204    1.901    1.589 |    -0.58     1.36    29.92 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.600 |    1.204    1.902    1.481 |    -0.58     1.36    29.92 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.650 |    1.205    1.903    1.371 |    -0.58     1.36    29.92 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.700 |    1.206    1.904    1.261 |    -0.58     1.36    29.92 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.750 |    1.207    1.905    1.152 |    -0.58     1.36    29.92 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.800 |    1.207    1.906    1.042 |    -0.58     1.36    29.74 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.850 |    1.208    1.907    0.932 |    -0.58     1.36    29.74 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.900 |    1.209    1.908    0.822 |    -0.58     1.36    29.74 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    65.950 |    1.210    1.909    0.711 |    -0.58     1.36    29.56 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    66.000 |    1.210    1.910    0.601 |    -0.58     1.36    29.56 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    66.050 |    1.211    1.911    0.490 |    -0.58     1.36    29.56 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    66.100 |    1.212    1.912    0.380 |    -0.58     1.36    29.56 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    66.150 |    1.212    1.912    0.261 |    -0.57     1.36    29.19 |   766.6   748.4   475.7   924.1 |  1253  1247  1157  1305
    66.201 |    1.213    1.913    0.133 |    -0.57     1.36    29.19 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.250 |    1.213    1.914    0.001 |    -0.57     1.36    29.19 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.300 |    1.214    1.914    0.000 |    -0.57     1.36    29.19 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.350 |    0.000    0.000    0.000 |    -0.57     1.36    29.19 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.400 |    0.000    0.000    0.000 |    -0.57     1.36    29.00 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.450 |    0.000    0.000    0.000 |    -0.57     1.36    28.64 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.500 |    0.000    0.000    0.000 |    -0.57     1.36    28.64 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.550 |    0.000    0.000    0.000 |    -0.57     1.36    28.64 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.600 |    0.000    0.000    0.000 |    -0.57     1.36    28.64 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.650 |    0.000    0.000    0.000 |    -0.57     1.36    28.64 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.700 |    0.000    0.000    0.000 |    -0.57     1.36    28.64 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.753 |    0.000    0.000    0.000 |    -0.57     1.36    28.28 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.800 |    0.000    0.000    0.000 |    -0.57     1.36    28.28 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.850 |    0.000    0.000    0.000 |    -0.57     1.36    28.28 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.904 |    0.000    0.000    0.000 |    -0.57     1.36    28.28 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    66.950 |    0.000    0.000    0.000 |    -0.57     1.36    28.10 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.000 |    0.000    0.000    0.000 |    -0.57     1.36    28.10 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.050 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.100 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.150 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.200 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.250 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.300 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.350 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.400 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.450 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.501 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.550 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.600 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.650 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.700 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.750 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.800 |    0.000    0.000    0.000 |    -0.57     1.36    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.851 |    0.000    0.000    0.000 |    -0.56     1.36     4.56 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.900 |    0.000    0.000    0.000 |    -0.56     1.36     4.56 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    67.950 |    0.000    0.000    0.000 |    -0.56     1.36     4.56 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    68.001 |    0.000    0.000    0.000 |    -0.56     1.36     4.56 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    68.050 |    0.000    0.000    0.000 |    -0.56     1.36     4.56 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    68.100 |    0.000    0.000    0.000 |    -0.56     1.36     5.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    68.150 |    0.000    0.000    0.000 |    -0.56     1.36     5.36 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    68.200 |    0.000    0.000    0.000 |    -0.56     1.36     5.36 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    68.250 |    0.000    0.000    0.000 |    -0.56     1.36     5.36 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
------------------------------------------------------------------------------------------------------------------------
# Fin de sesion — 1366 registros grabados.
# Cerrado: 2026-06-05T15:46:30.422655
